Object_ID,Provinsi,Tanggal,Kasus_Terkonfirmasi_Akumulatif,Penambahan_Harian_Kasus_Terkonf,Kasus_Sembuh_Akumulatif,Penambahan_Harian_Kasus_Sembuh,Kasus_Meninggal_Akumulatif,Penambahan_Harian_Kasus_Meningg,Kasus_Aktif_Akumulatif,CFR_Harian,RI_Harian,FID,ObjectId
2206,Aceh,2020/05/04 00:00:00+00,12,0,7,1,1,0,4,8.00000,58.00000,2206,5777
2207,Bali,2020/05/04 00:00:00+00,271,9,159,8,4,0,108,1.00000,59.00000,2207,5778
2208,Banten,2020/05/04 00:00:00+00,446,14,34,0,41,0,371,9.00000,8.00000,2208,5779
2209,Kepulauan Bangka Belitung,2020/05/04 00:00:00+00,20,0,4,0,1,0,15,5.00000,20.00000,2209,5780
2210,Bengkulu,2020/05/04 00:00:00+00,12,0,1,0,1,0,10,8.00000,8.00000,2210,5781
2211,Daerah Istimewa Yogyakarta,2020/05/04 00:00:00+00,115,0,50,1,7,0,58,6.00000,43.00000,2211,5782
2212,DKI Jakarta,2020/05/04 00:00:00+00,4539,79,632,1,408,10,3499,9.00000,14.00000,2212,5783
2213,Jambi,2020/05/04 00:00:00+00,38,0,1,0,0,0,37,0.00000,3.00000,2213,5784
2214,Jawa Barat,2020/05/04 00:00:00+00,1252,193,159,6,86,1,1007,7.00000,13.00000,2214,5785
2215,Jawa Tengah,2020/05/04 00:00:00+00,798,22,112,0,62,0,624,8.00000,14.00000,2215,5786
2216,Jawa Timur,2020/05/04 00:00:00+00,1124,7,178,4,117,6,829,10.00000,16.00000,2216,5787
2217,Kalimantan Barat,2020/05/04 00:00:00+00,73,3,8,0,3,0,62,4.00000,11.00000,2217,5788
2218,Kalimantan Timur,2020/05/04 00:00:00+00,167,5,13,0,1,0,153,1.00000,8.00000,2218,5789
2219,Kalimantan Tengah,2020/05/04 00:00:00+00,180,23,15,0,7,0,158,4.00000,8.00000,2219,5790
2220,Kalimantan Selatan,2020/05/04 00:00:00+00,198,3,24,0,9,0,165,5.00000,12.00000,2220,5791
2221,Kalimantan Utara,2020/05/04 00:00:00+00,130,8,5,0,1,0,124,1.00000,4.00000,2221,5792
2222,Kepulauan Riau,2020/05/04 00:00:00+00,92,0,42,0,9,0,41,10.00000,46.00000,2222,5793
2223,Nusa Tenggara Barat,2020/05/04 00:00:00+00,269,0,36,0,4,0,229,1.00000,13.00000,2223,5794
2224,Sumatera Selatan,2020/05/04 00:00:00+00,185,0,43,7,5,1,137,3.00000,23.00000,2224,5795
2225,Sumatera Barat,2020/05/04 00:00:00+00,203,8,37,2,15,0,151,7.00000,18.00000,2225,5796
2226,Sulawesi Utara,2020/05/04 00:00:00+00,45,0,17,0,4,0,24,9.00000,38.00000,2226,5797
2227,Sumatera Utara,2020/05/04 00:00:00+00,129,6,41,0,13,0,75,10.00000,32.00000,2227,5798
2228,Sulawesi Tenggara,2020/05/04 00:00:00+00,64,0,11,0,2,0,51,3.00000,17.00000,2228,5799
2229,Sulawesi Selatan,2020/05/04 00:00:00+00,607,6,199,48,40,0,368,7.00000,33.00000,2229,5800
2230,Sulawesi Tengah,2020/05/04 00:00:00+00,59,0,11,0,3,0,45,5.00000,19.00000,2230,5801
2231,Lampung,2020/05/04 00:00:00+00,54,4,17,0,5,0,32,9.00000,31.00000,2231,5802
2232,Riau,2020/05/04 00:00:00+00,58,5,26,0,6,1,26,10.00000,45.00000,2232,5803
2233,Maluku Utara,2020/05/04 00:00:00+00,50,0,5,0,0,0,45,0.00000,10.00000,2233,5804
2234,Maluku,2020/05/04 00:00:00+00,23,0,12,0,0,0,11,0.00000,52.00000,2234,5805
2235,Papua Barat,2020/05/04 00:00:00+00,43,0,0,0,1,0,42,2.00000,0.00000,2235,5806
2236,Papua,2020/05/04 00:00:00+00,240,0,48,0,6,0,186,3.00000,20.00000,2236,5807
2237,Sulawesi Barat,2020/05/04 00:00:00+00,44,0,4,0,1,0,39,2.00000,9.00000,2237,5808
2238,Nusa Tenggara Timur,2020/05/04 00:00:00+00,10,0,1,0,0,0,9,0.00000,10.00000,2238,5809
2239,Gorontalo,2020/05/04 00:00:00+00,15,0,2,0,1,0,12,7.00000,13.00000,2239,5810
2240,Indonesia,2020/05/04 00:00:00+00,24,0,0,0,0,0,24,0.00000,0.00000,2240,5811
2241,Aceh,2020/05/05 00:00:00+00,12,0,7,0,1,0,4,8.00000,58.00000,2241,5812
2242,Bali,2020/05/05 00:00:00+00,277,6,160,1,4,0,113,1.00000,58.00000,2242,5813
2243,Banten,2020/05/05 00:00:00+00,458,12,117,83,41,0,300,9.00000,26.00000,2243,5814
2244,Kepulauan Bangka Belitung,2020/05/05 00:00:00+00,28,8,4,0,1,0,23,4.00000,14.00000,2244,5815
2245,Bengkulu,2020/05/05 00:00:00+00,12,0,1,0,1,0,10,8.00000,8.00000,2245,5816
2246,Daerah Istimewa Yogyakarta,2020/05/05 00:00:00+00,121,6,52,2,7,0,62,6.00000,43.00000,2246,5817
2247,DKI Jakarta,2020/05/05 00:00:00+00,4687,148,704,72,409,1,3574,9.00000,15.00000,2247,5818
2248,Jambi,2020/05/05 00:00:00+00,43,5,1,0,0,0,42,0.00000,2.00000,2248,5819
2249,Jawa Barat,2020/05/05 00:00:00+00,1300,48,167,8,87,1,1046,7.00000,13.00000,2249,5820
2250,Jawa Tengah,2020/05/05 00:00:00+00,849,51,132,20,62,0,655,7.00000,16.00000,2250,5821
2251,Jawa Timur,2020/05/05 00:00:00+00,1171,47,180,2,117,0,874,10.00000,15.00000,2251,5822
2252,Kalimantan Barat,2020/05/05 00:00:00+00,73,0,8,0,3,0,62,4.00000,11.00000,2252,5823
2253,Kalimantan Timur,2020/05/05 00:00:00+00,168,1,13,0,2,1,153,1.00000,8.00000,2253,5824
2254,Kalimantan Tengah,2020/05/05 00:00:00+00,181,1,15,0,7,0,159,4.00000,8.00000,2254,5825
2255,Kalimantan Selatan,2020/05/05 00:00:00+00,212,14,24,0,9,0,179,4.00000,11.00000,2255,5826
2256,Kalimantan Utara,2020/05/05 00:00:00+00,131,1,6,1,1,0,124,1.00000,5.00000,2256,5827
2257,Kepulauan Riau,2020/05/05 00:00:00+00,97,5,46,4,10,1,41,10.00000,47.00000,2257,5828
2258,Nusa Tenggara Barat,2020/05/05 00:00:00+00,285,16,46,10,4,0,235,1.00000,16.00000,2258,5829
2259,Sumatera Selatan,2020/05/05 00:00:00+00,199,14,47,4,5,0,147,3.00000,24.00000,2259,5830
2260,Sumatera Barat,2020/05/05 00:00:00+00,221,18,38,1,16,1,167,7.00000,17.00000,2260,5831
2261,Sulawesi Utara,2020/05/05 00:00:00+00,45,0,17,0,4,0,24,9.00000,38.00000,2261,5832
2262,Sumatera Utara,2020/05/05 00:00:00+00,130,1,41,0,13,0,76,10.00000,32.00000,2262,5833
2263,Sulawesi Tenggara,2020/05/05 00:00:00+00,69,5,15,4,2,0,52,3.00000,22.00000,2263,5834
2264,Sulawesi Selatan,2020/05/05 00:00:00+00,640,33,228,29,42,2,370,7.00000,36.00000,2264,5835
2265,Sulawesi Tengah,2020/05/05 00:00:00+00,70,11,12,1,3,0,55,4.00000,17.00000,2265,5836
2266,Lampung,2020/05/05 00:00:00+00,55,1,17,0,5,0,33,9.00000,31.00000,2266,5837
2267,Riau,2020/05/05 00:00:00+00,61,3,27,1,6,0,28,10.00000,44.00000,2267,5838
2268,Maluku Utara,2020/05/05 00:00:00+00,50,0,5,0,0,0,45,0.00000,10.00000,2268,5839
2269,Maluku,2020/05/05 00:00:00+00,23,0,12,0,0,0,11,0.00000,52.00000,2269,5840
2270,Papua Barat,2020/05/05 00:00:00+00,49,6,0,0,1,0,48,2.00000,0.00000,2270,5841
2271,Papua,2020/05/05 00:00:00+00,247,7,48,0,6,0,193,2.00000,19.00000,2271,5842
2272,Sulawesi Barat,2020/05/05 00:00:00+00,58,14,4,0,2,1,52,3.00000,7.00000,2272,5843
2273,Nusa Tenggara Timur,2020/05/05 00:00:00+00,12,2,1,0,0,0,11,0.00000,8.00000,2273,5844
2274,Gorontalo,2020/05/05 00:00:00+00,15,0,2,0,1,0,12,7.00000,13.00000,2274,5845
2275,Indonesia,2020/05/05 00:00:00+00,22,0,0,0,0,0,22,0.00000,0.00000,2275,5846
2276,Aceh,2020/05/06 00:00:00+00,17,5,7,0,1,0,9,6.00000,41.00000,2276,5847
2277,Bali,2020/05/06 00:00:00+00,277,0,166,6,4,0,107,1.00000,60.00000,2277,5848
2278,Banten,2020/05/06 00:00:00+00,487,29,122,5,41,0,324,8.00000,25.00000,2278,5849
2279,Kepulauan Bangka Belitung,2020/05/06 00:00:00+00,28,0,4,0,1,0,23,4.00000,14.00000,2279,5850
2280,Bengkulu,2020/05/06 00:00:00+00,14,2,1,0,1,0,12,7.00000,7.00000,2280,5851
2281,Daerah Istimewa Yogyakarta,2020/05/06 00:00:00+00,122,1,53,1,7,0,62,6.00000,43.00000,2281,5852
2282,DKI Jakarta,2020/05/06 00:00:00+00,4770,83,741,37,414,5,3615,9.00000,16.00000,2282,5853
2283,Jambi,2020/05/06 00:00:00+00,47,4,1,0,0,0,46,0.00000,2.00000,2283,5854
2284,Jawa Barat,2020/05/06 00:00:00+00,1320,20,177,10,90,3,1053,7.00000,13.00000,2284,5855
2285,Jawa Tengah,2020/05/06 00:00:00+00,891,42,145,13,64,2,682,7.00000,16.00000,2285,5856
2286,Jawa Timur,2020/05/06 00:00:00+00,1221,50,199,19,123,6,899,10.00000,16.00000,2286,5857
2287,Kalimantan Barat,2020/05/06 00:00:00+00,90,17,8,0,3,0,79,3.00000,9.00000,2287,5858
2288,Kalimantan Timur,2020/05/06 00:00:00+00,182,14,13,0,2,0,167,1.00000,7.00000,2288,5859
2289,Kalimantan Tengah,2020/05/06 00:00:00+00,186,5,15,0,7,0,164,4.00000,8.00000,2289,5860
2290,Kalimantan Selatan,2020/05/06 00:00:00+00,225,13,24,0,9,0,192,4.00000,11.00000,2290,5861
2291,Kalimantan Utara,2020/05/06 00:00:00+00,131,0,6,0,1,0,124,1.00000,5.00000,2291,5862
2292,Kepulauan Riau,2020/05/06 00:00:00+00,98,1,57,11,10,0,31,10.00000,58.00000,2292,5863
2293,Nusa Tenggara Barat,2020/05/06 00:00:00+00,289,4,53,7,5,1,231,2.00000,18.00000,2293,5864
2294,Sumatera Selatan,2020/05/06 00:00:00+00,210,11,47,0,5,0,158,2.00000,22.00000,2294,5865
2295,Sumatera Barat,2020/05/06 00:00:00+00,238,17,38,0,16,0,184,7.00000,16.00000,2295,5866
2296,Sulawesi Utara,2020/05/06 00:00:00+00,45,0,17,0,4,0,24,9.00000,38.00000,2296,5867
2297,Sumatera Utara,2020/05/06 00:00:00+00,141,11,43,2,16,3,82,11.00000,30.00000,2297,5868
2298,Sulawesi Tenggara,2020/05/06 00:00:00+00,69,0,15,0,2,0,52,3.00000,22.00000,2298,5869
2299,Sulawesi Selatan,2020/05/06 00:00:00+00,665,25,235,7,45,3,385,7.00000,35.00000,2299,5870
2300,Sulawesi Tengah,2020/05/06 00:00:00+00,70,0,12,0,3,0,55,4.00000,17.00000,2300,5871
2301,Lampung,2020/05/06 00:00:00+00,63,8,18,1,5,0,40,8.00000,29.00000,2301,5872
2302,Riau,2020/05/06 00:00:00+00,61,0,28,1,6,0,27,10.00000,46.00000,2302,5873
2303,Maluku Utara,2020/05/06 00:00:00+00,50,0,5,0,0,0,45,0.00000,10.00000,2303,5874
2304,Maluku,2020/05/06 00:00:00+00,23,0,12,0,0,0,11,0.00000,52.00000,2304,5875
2305,Papua Barat,2020/05/06 00:00:00+00,53,4,0,0,1,0,52,2.00000,0.00000,2305,5876
2306,Papua,2020/05/06 00:00:00+00,248,1,48,0,6,0,194,2.00000,19.00000,2306,5877
2307,Sulawesi Barat,2020/05/06 00:00:00+00,58,0,4,0,2,0,52,3.00000,7.00000,2307,5878
2308,Nusa Tenggara Timur,2020/05/06 00:00:00+00,12,0,1,0,0,0,11,0.00000,8.00000,2308,5879
2309,Gorontalo,2020/05/06 00:00:00+00,15,0,2,0,1,0,12,7.00000,13.00000,2309,5880
2310,Indonesia,2020/05/06 00:00:00+00,22,0,0,0,0,0,22,0.00000,0.00000,2310,5881
2311,Aceh,2020/05/07 00:00:00+00,17,0,7,0,1,0,9,6.00000,41.00000,2311,5882
2312,Bali,2020/05/07 00:00:00+00,287,10,183,17,4,0,100,1.00000,64.00000,2312,5883
2313,Banten,2020/05/07 00:00:00+00,495,8,122,0,56,15,317,11.00000,25.00000,2313,5884
2314,Kepulauan Bangka Belitung,2020/05/07 00:00:00+00,28,0,4,0,1,0,23,4.00000,14.00000,2314,5885
2315,Bengkulu,2020/05/07 00:00:00+00,14,0,1,0,1,0,12,7.00000,7.00000,2315,5886
2316,Daerah Istimewa Yogyakarta,2020/05/07 00:00:00+00,137,15,57,4,7,0,73,5.00000,42.00000,2316,5887
2317,DKI Jakarta,2020/05/07 00:00:00+00,4855,85,745,4,423,9,3687,9.00000,15.00000,2317,5888
2318,Jambi,2020/05/07 00:00:00+00,47,0,1,0,0,0,46,0.00000,2.00000,2318,5889
2319,Jawa Barat,2020/05/07 00:00:00+00,1381,61,182,5,90,0,1109,7.00000,13.00000,2319,5890
2320,Jawa Tengah,2020/05/07 00:00:00+00,904,13,145,0,64,0,695,7.00000,16.00000,2320,5891
2321,Jawa Timur,2020/05/07 00:00:00+00,1267,46,206,7,133,10,928,10.00000,16.00000,2321,5892
2322,Kalimantan Barat,2020/05/07 00:00:00+00,95,5,11,3,3,0,81,3.00000,12.00000,2322,5893
2323,Kalimantan Timur,2020/05/07 00:00:00+00,182,0,13,0,2,0,167,1.00000,7.00000,2323,5894
2324,Kalimantan Tengah,2020/05/07 00:00:00+00,188,2,15,0,7,0,166,4.00000,8.00000,2324,5895
2325,Kalimantan Selatan,2020/05/07 00:00:00+00,238,13,24,0,9,0,205,4.00000,10.00000,2325,5896
2326,Kalimantan Utara,2020/05/07 00:00:00+00,131,0,6,0,1,0,124,1.00000,5.00000,2326,5897
2327,Kepulauan Riau,2020/05/07 00:00:00+00,98,0,63,6,10,0,25,10.00000,64.00000,2327,5898
2328,Nusa Tenggara Barat,2020/05/07 00:00:00+00,300,11,57,4,5,0,238,2.00000,19.00000,2328,5899
2329,Sumatera Selatan,2020/05/07 00:00:00+00,227,17,47,0,6,1,174,3.00000,21.00000,2329,5900
2330,Sumatera Barat,2020/05/07 00:00:00+00,252,14,41,3,16,0,195,6.00000,16.00000,2330,5901
2331,Sulawesi Utara,2020/05/07 00:00:00+00,45,0,17,0,4,0,24,9.00000,38.00000,2331,5902
2332,Sumatera Utara,2020/05/07 00:00:00+00,142,1,48,5,16,0,78,11.00000,34.00000,2332,5903
2333,Sulawesi Tenggara,2020/05/07 00:00:00+00,69,0,15,0,2,0,52,3.00000,22.00000,2333,5904
2334,Sulawesi Selatan,2020/05/07 00:00:00+00,684,19,238,3,45,0,401,7.00000,35.00000,2334,5905
2335,Sulawesi Tengah,2020/05/07 00:00:00+00,75,5,12,0,3,0,60,4.00000,16.00000,2335,5906
2336,Lampung,2020/05/07 00:00:00+00,63,0,18,0,5,0,40,8.00000,29.00000,2336,5907
2337,Riau,2020/05/07 00:00:00+00,66,5,28,0,6,0,32,9.00000,42.00000,2337,5908
2338,Maluku Utara,2020/05/07 00:00:00+00,50,0,5,0,0,0,45,0.00000,10.00000,2338,5909
2339,Maluku,2020/05/07 00:00:00+00,23,0,12,0,0,0,11,0.00000,52.00000,2339,5910
2340,Papua Barat,2020/05/07 00:00:00+00,53,0,0,0,1,0,52,2.00000,0.00000,2340,5911
2341,Papua,2020/05/07 00:00:00+00,252,4,48,0,6,0,198,2.00000,19.00000,2341,5912
2342,Sulawesi Barat,2020/05/07 00:00:00+00,58,0,5,1,2,0,51,3.00000,9.00000,2342,5913
2343,Nusa Tenggara Timur,2020/05/07 00:00:00+00,12,0,1,0,0,0,11,0.00000,8.00000,2343,5914
2344,Gorontalo,2020/05/07 00:00:00+00,19,4,4,2,1,0,14,5.00000,21.00000,2344,5915
2345,Indonesia,2020/05/07 00:00:00+00,22,0,0,0,0,0,22,0.00000,0.00000,2345,5916
2346,Aceh,2020/05/08 00:00:00+00,17,0,11,4,1,0,5,6.00000,65.00000,2346,5917
2347,Bali,2020/05/08 00:00:00+00,300,13,195,12,4,0,101,1.00000,65.00000,2347,5918
2348,Banten,2020/05/08 00:00:00+00,505,10,122,0,56,0,327,11.00000,24.00000,2348,5919
2349,Kepulauan Bangka Belitung,2020/05/08 00:00:00+00,28,0,6,2,1,0,21,4.00000,21.00000,2349,5920
2350,Bengkulu,2020/05/08 00:00:00+00,14,0,1,0,1,0,12,7.00000,7.00000,2350,5921
2351,Daerah Istimewa Yogyakarta,2020/05/08 00:00:00+00,143,6,59,2,7,0,77,5.00000,41.00000,2351,5922
2352,DKI Jakarta,2020/05/08 00:00:00+00,4955,100,745,0,424,1,3786,9.00000,15.00000,2352,5923
2353,Jambi,2020/05/08 00:00:00+00,47,0,1,0,0,0,46,0.00000,2.00000,2353,5924
2354,Jawa Barat,2020/05/08 00:00:00+00,1404,23,184,2,92,2,1128,7.00000,13.00000,2354,5925
2355,Jawa Tengah,2020/05/08 00:00:00+00,933,28,161,16,65,1,707,7.00000,17.00000,2355,5926
2356,Jawa Timur,2020/05/08 00:00:00+00,1284,17,215,9,138,5,931,11.00000,17.00000,2356,5927
2357,Kalimantan Barat,2020/05/08 00:00:00+00,95,0,12,1,3,0,80,3.00000,13.00000,2357,5928
2358,Kalimantan Timur,2020/05/08 00:00:00+00,209,27,13,0,2,0,194,1.00000,6.00000,2358,5929
2359,Kalimantan Tengah,2020/05/08 00:00:00+00,188,0,29,14,7,0,152,4.00000,15.00000,2359,5930
2360,Kalimantan Selatan,2020/05/08 00:00:00+00,246,8,24,0,9,0,213,4.00000,10.00000,2360,5931
2361,Kalimantan Utara,2020/05/08 00:00:00+00,131,0,6,0,1,0,124,1.00000,5.00000,2361,5932
2362,Kepulauan Riau,2020/05/08 00:00:00+00,100,2,67,4,10,0,23,10.00000,67.00000,2362,5933
2363,Nusa Tenggara Barat,2020/05/08 00:00:00+00,312,12,80,23,5,0,227,2.00000,26.00000,2363,5934
2364,Sumatera Selatan,2020/05/08 00:00:00+00,227,0,49,2,6,0,172,3.00000,22.00000,2364,5935
2365,Sumatera Barat,2020/05/08 00:00:00+00,270,18,46,5,17,1,207,6.00000,17.00000,2365,5936
2366,Sulawesi Utara,2020/05/08 00:00:00+00,47,2,17,0,4,0,26,9.00000,36.00000,2366,5937
2367,Sumatera Utara,2020/05/08 00:00:00+00,157,15,48,0,16,0,93,10.00000,31.00000,2367,5938
2368,Sulawesi Tenggara,2020/05/08 00:00:00+00,70,1,15,0,2,0,53,3.00000,21.00000,2368,5939
2369,Sulawesi Selatan,2020/05/08 00:00:00+00,708,24,251,13,46,1,411,6.00000,35.00000,2369,5940
2370,Sulawesi Tengah,2020/05/08 00:00:00+00,75,0,12,0,3,0,60,4.00000,16.00000,2370,5941
2371,Lampung,2020/05/08 00:00:00+00,66,3,18,0,5,0,43,8.00000,27.00000,2371,5942
2372,Riau,2020/05/08 00:00:00+00,69,3,28,0,6,0,35,9.00000,41.00000,2372,5943
2373,Maluku Utara,2020/05/08 00:00:00+00,50,0,5,0,0,0,45,0.00000,10.00000,2373,5944
2374,Maluku,2020/05/08 00:00:00+00,32,9,12,0,2,2,18,6.00000,38.00000,2374,5945
2375,Papua Barat,2020/05/08 00:00:00+00,53,0,0,0,1,0,52,2.00000,0.00000,2375,5946
2376,Papua,2020/05/08 00:00:00+00,265,13,48,0,6,0,211,2.00000,18.00000,2376,5947
2377,Sulawesi Barat,2020/05/08 00:00:00+00,60,2,5,0,2,0,53,3.00000,8.00000,2377,5948
2378,Nusa Tenggara Timur,2020/05/08 00:00:00+00,12,0,1,0,0,0,11,0.00000,8.00000,2378,5949
2379,Gorontalo,2020/05/08 00:00:00+00,19,0,8,4,1,0,10,5.00000,42.00000,2379,5950
2380,Indonesia,2020/05/08 00:00:00+00,21,0,0,0,0,0,21,0.00000,0.00000,2380,5951
2381,Aceh,2020/05/09 00:00:00+00,17,0,11,0,1,0,5,6.00000,65.00000,2381,5952
2382,Bali,2020/05/09 00:00:00+00,306,6,197,2,4,0,105,1.00000,64.00000,2382,5953
2383,Banten,2020/05/09 00:00:00+00,523,18,122,0,56,0,345,11.00000,23.00000,2383,5954
2384,Kepulauan Bangka Belitung,2020/05/09 00:00:00+00,28,0,6,0,1,0,21,4.00000,21.00000,2384,5955
2385,Bengkulu,2020/05/09 00:00:00+00,37,23,1,0,1,0,35,3.00000,3.00000,2385,5956
2386,Daerah Istimewa Yogyakarta,2020/05/09 00:00:00+00,146,3,59,0,7,0,80,5.00000,40.00000,2386,5957
2387,DKI Jakarta,2020/05/09 00:00:00+00,5056,101,752,7,427,3,3877,8.00000,15.00000,2387,5958
2388,Jambi,2020/05/09 00:00:00+00,62,15,1,0,0,0,61,0.00000,2.00000,2388,5959
2389,Jawa Barat,2020/05/09 00:00:00+00,1437,33,202,18,95,3,1140,7.00000,14.00000,2389,5960
2390,Jawa Tengah,2020/05/09 00:00:00+00,959,26,173,12,66,1,720,7.00000,18.00000,2390,5961
2391,Jawa Timur,2020/05/09 00:00:00+00,1419,135,227,12,141,3,1051,10.00000,16.00000,2391,5962
2392,Kalimantan Barat,2020/05/09 00:00:00+00,118,23,12,0,3,0,103,3.00000,10.00000,2392,5963
2393,Kalimantan Timur,2020/05/09 00:00:00+00,214,5,31,18,2,0,181,1.00000,14.00000,2393,5964
2394,Kalimantan Tengah,2020/05/09 00:00:00+00,189,1,30,1,7,0,152,4.00000,16.00000,2394,5965
2395,Kalimantan Selatan,2020/05/09 00:00:00+00,253,7,24,0,9,0,220,4.00000,9.00000,2395,5966
2396,Kalimantan Utara,2020/05/09 00:00:00+00,131,0,6,0,1,0,124,1.00000,5.00000,2396,5967
2397,Kepulauan Riau,2020/05/09 00:00:00+00,101,1,67,0,10,0,24,10.00000,66.00000,2397,5968
2398,Nusa Tenggara Barat,2020/05/09 00:00:00+00,330,18,87,7,6,1,237,2.00000,26.00000,2398,5969
2399,Sumatera Selatan,2020/05/09 00:00:00+00,278,51,49,0,6,0,223,2.00000,18.00000,2399,5970
2400,Sumatera Barat,2020/05/09 00:00:00+00,286,16,54,8,17,0,215,6.00000,19.00000,2400,5971
2401,Sulawesi Utara,2020/05/09 00:00:00+00,53,6,17,0,4,0,32,8.00000,32.00000,2401,5972
2402,Sumatera Utara,2020/05/09 00:00:00+00,179,22,48,0,21,5,110,12.00000,27.00000,2402,5973
2403,Sulawesi Tenggara,2020/05/09 00:00:00+00,71,1,15,0,2,0,54,3.00000,21.00000,2403,5974
2404,Sulawesi Selatan,2020/05/09 00:00:00+00,710,2,260,9,46,0,404,6.00000,37.00000,2404,5975
2405,Sulawesi Tengah,2020/05/09 00:00:00+00,75,0,12,0,3,0,60,4.00000,16.00000,2405,5976
2406,Lampung,2020/05/09 00:00:00+00,66,0,21,3,5,0,40,8.00000,32.00000,2406,5977
2407,Riau,2020/05/09 00:00:00+00,71,2,38,10,6,0,27,8.00000,54.00000,2407,5978
2408,Maluku Utara,2020/05/09 00:00:00+00,54,4,8,3,0,0,46,0.00000,15.00000,2408,5979
2409,Maluku,2020/05/09 00:00:00+00,32,0,12,0,2,0,18,6.00000,38.00000,2409,5980
2410,Papua Barat,2020/05/09 00:00:00+00,53,0,0,0,1,0,52,2.00000,0.00000,2410,5981
2411,Papua,2020/05/09 00:00:00+00,277,12,48,0,6,0,223,2.00000,17.00000,2411,5982
2412,Sulawesi Barat,2020/05/09 00:00:00+00,62,2,5,0,2,0,55,3.00000,8.00000,2412,5983
2413,Nusa Tenggara Timur,2020/05/09 00:00:00+00,12,0,1,0,0,0,11,0.00000,8.00000,2413,5984
2414,Gorontalo,2020/05/09 00:00:00+00,19,0,8,3,1,0,10,5.00000,42.00000,2414,5985
2415,Indonesia,2020/05/09 00:00:00+00,21,0,0,0,0,0,21,0.00000,0.00000,2415,5986
2416,Aceh,2020/05/10 00:00:00+00,17,0,11,0,1,0,5,6.00000,65.00000,2416,5987
2417,Bali,2020/05/10 00:00:00+00,311,5,204,7,4,0,103,1.00000,66.00000,2417,5988
2418,Banten,2020/05/10 00:00:00+00,533,10,122,0,56,0,355,11.00000,23.00000,2418,5989
2419,Kepulauan Bangka Belitung,2020/05/10 00:00:00+00,29,1,6,0,1,0,22,3.00000,21.00000,2419,5990
2420,Bengkulu,2020/05/10 00:00:00+00,37,0,1,0,1,0,35,3.00000,3.00000,2420,5991
2421,Daerah Istimewa Yogyakarta,2020/05/10 00:00:00+00,153,7,60,1,7,0,86,5.00000,39.00000,2421,5992
2422,DKI Jakarta,2020/05/10 00:00:00+00,5190,134,803,51,434,7,3953,8.00000,15.00000,2422,5993
2423,Jambi,2020/05/10 00:00:00+00,64,2,3,2,0,0,61,0.00000,5.00000,2423,5994
2424,Jawa Barat,2020/05/10 00:00:00+00,1437,0,202,0,95,0,1140,7.00000,14.00000,2424,5995
2425,Jawa Tengah,2020/05/10 00:00:00+00,978,19,173,0,66,0,739,7.00000,18.00000,2425,5996
2426,Jawa Timur,2020/05/10 00:00:00+00,1502,83,230,3,143,2,1129,10.00000,15.00000,2426,5997
2427,Kalimantan Barat,2020/05/10 00:00:00+00,120,2,12,0,3,0,105,3.00000,10.00000,2427,5998
2428,Kalimantan Timur,2020/05/10 00:00:00+00,218,4,34,3,2,0,182,1.00000,16.00000,2428,5999
2429,Kalimantan Tengah,2020/05/10 00:00:00+00,193,4,30,0,7,0,156,4.00000,16.00000,2429,6000
2430,Kalimantan Selatan,2020/05/10 00:00:00+00,263,10,24,0,9,0,230,3.00000,9.00000,2430,6001
2431,Kalimantan Utara,2020/05/10 00:00:00+00,131,0,7,1,1,0,123,1.00000,5.00000,2431,6002
2432,Kepulauan Riau,2020/05/10 00:00:00+00,101,0,68,1,11,1,22,11.00000,67.00000,2432,6003
2433,Nusa Tenggara Barat,2020/05/10 00:00:00+00,330,0,92,5,6,0,232,2.00000,28.00000,2433,6004
2434,Sumatera Selatan,2020/05/10 00:00:00+00,278,0,55,6,9,3,214,3.00000,20.00000,2434,6005
2435,Sumatera Barat,2020/05/10 00:00:00+00,299,13,56,2,17,0,226,6.00000,19.00000,2435,6006
2436,Sulawesi Utara,2020/05/10 00:00:00+00,71,18,17,0,4,0,50,6.00000,24.00000,2436,6007
2437,Sumatera Utara,2020/05/10 00:00:00+00,179,0,48,0,21,0,110,12.00000,27.00000,2437,6008
2438,Sulawesi Tenggara,2020/05/10 00:00:00+00,76,5,16,1,2,0,58,3.00000,21.00000,2438,6009
2439,Sulawesi Selatan,2020/05/10 00:00:00+00,722,12,265,5,47,1,410,7.00000,37.00000,2439,6010
2440,Sulawesi Tengah,2020/05/10 00:00:00+00,83,8,12,0,3,0,68,4.00000,14.00000,2440,6011
2441,Lampung,2020/05/10 00:00:00+00,66,0,21,0,5,0,40,8.00000,32.00000,2441,6012
2442,Riau,2020/05/10 00:00:00+00,73,2,39,1,6,0,28,8.00000,53.00000,2442,6013
2443,Maluku Utara,2020/05/10 00:00:00+00,54,0,8,0,0,0,46,0.00000,15.00000,2443,6014
2444,Maluku,2020/05/10 00:00:00+00,32,0,12,0,2,0,18,6.00000,38.00000,2444,6015
2445,Papua Barat,2020/05/10 00:00:00+00,70,17,2,2,1,0,67,1.00000,3.00000,2445,6016
2446,Papua,2020/05/10 00:00:00+00,308,31,48,0,6,0,254,2.00000,16.00000,2446,6017
2447,Sulawesi Barat,2020/05/10 00:00:00+00,62,0,5,0,2,0,55,3.00000,8.00000,2447,6018
